stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type
Blmlqlo2,,"LIMAL Quartier Louise",,  50.695405,   4.568350,6249,,0
Blmlvex1,,"LIMAL Village Expo",,  50.712512,   4.558021,6249,,0
Blmlvex2,,"LIMAL Village Expo",,  50.712657,   4.558304,6249,,0
Blonegl1,,"LONGUEVILLE Eglise",,  50.702245,   4.740337,6458,,0
Blonegl2,,"LONGUEVILLE Eglise",,  50.702472,   4.739965,6458,,0
Blontry1,,"LONGUEVILLE Le Try",,  50.705225,   4.736386,6458,,0
Blontry2,,"LONGUEVILLE Le Try",,  50.705154,   4.736138,6458,,0
Blpgbat1,,"LOUPOIGNE Chemin de Baty",,  50.605299,   4.423193,6136,,0
Blpgbat2,,"LOUPOIGNE Chemin de Baty",,  50.605067,   4.422652,6136,,0
Blpgcmo1,,"LOUPOIGNE Café Moderne",,  50.602260,   4.408567,6136,,0
Blpgcmo2,,"LOUPOIGNE Café Moderne",,  50.602274,   4.409395,6136,,0
Blpgeco1,,"LOUPOIGNE Ecoles",,  50.593929,   4.442180,6137,,0
Blpgeco2,,"LOUPOIGNE Ecoles",,  50.593857,   4.442307,6137,,0
Blpghou1,,"LOUPOIGNE Chemin de Houtain",,  50.602838,   4.414247,6136,,0
Blpghou2,,"LOUPOIGNE Chemin de Houtain",,  50.602970,   4.415041,6136,,0
Blpglon1,,"LOUPOIGNE Loncée",,  50.591101,   4.437734,6137,,0
Blpglon2,,"LOUPOIGNE Loncée",,  50.590994,   4.437760,6137,,0
Blpgvil1,,"LOUPOIGNE Village",,  50.597445,   4.444440,6137,,0
Blpgvil2,,"LOUPOIGNE Village",,  50.597431,   4.444566,6137,,0
Blsmbfe1,,"LINSMEAU Belle Femme",,  50.736463,   5.001108,6443,,0
Blsmbfe2,,"LINSMEAU Belle Femme",,  50.736569,   5.000431,6443,,0
Blsmcha1,,"LINSMEAU Chapelle (Ch. de Hannut)",,  50.734907,   5.005154,6443,,0
Blsmcha2,,"LINSMEAU Chapelle (Ch. de Hannut)",,  50.734635,   5.005464,6443,,0
Blsmcha3,,"LINSMEAU Chapelle (Rue des Martyrs)",,  50.734746,   5.006093,6443,,0
Blsmcha4,,"LINSMEAU Chapelle (Rue des Martyrs)",,  50.734814,   5.005961,6443,,0
Blsmjja1,,"LINSMEAU Rue Joseph Jadin",,  50.734373,   4.998801,6443,,0
Blsmjja2,,"LINSMEAU Rue Joseph Jadin",,  50.734793,   4.998189,6443,,0
Blsmvan1,,"LINSMEAU Vandalle",,  50.733372,   5.008594,6443,,0
Blsmvan2,,"LINSMEAU Vandalle",,  50.733284,   5.008453,6443,,0
Blthbss1,,"LATHUY Bois Saint-Servais",,  50.735159,   4.809088,6412,,0
Blthbss2,,"LATHUY Bois Saint-Servais",,  50.735112,   4.810334,6412,,0
Blthvil1,,"LATHUY Village",,  50.726375,   4.829769,6412,,0
Blthwav1,,"LATHUY Chaussée de Wavre (Rue Hesserée)",,  50.732778,   4.827912,6410,,0
Blthwav2,,"LATHUY Chaussée de Wavre (Rue Hesserée)",,  50.732759,   4.828079,6410,,0
Blthwav3,,"LATHUY Chaussée de Wavre (Rue Dongelberg)",,  50.732049,   4.827824,6410,,0
Blthwav4,,"LATHUY Chaussée de Wavre (Rue Dongelberg)",,  50.732095,   4.828000,6410,,0
Bmalcar1,,"MALEVES-SAINTE-MARIE Carrefour",,  50.658258,   4.781377,6364,,0
Bmalcar2,,"MALEVES-SAINTE-MARIE Carrefour",,  50.658090,   4.781063,6364,,0
Bmalper1,,"WASTINES Rte de Perwez",,  50.654962,   4.779086,6364,,0
Bmalper2,,"WASTINES Rte de Perwez",,  50.654877,   4.779193,6364,,0
Bmalsmc1,,"MALEVES-SAINTE-MARIE Chapelle",,  50.663868,   4.791158,6364,,0
Bmalsmc2,,"MALEVES-SAINTE-MARIE Chapelle",,  50.663914,   4.791448,6364,,0
Bmalsme1,,"MALEVES-SAINTE-MARIE Rue de l'Eglise",,  50.660853,   4.787207,6364,,0
Bmalsme2,,"MALEVES-SAINTE-MARIE Rue de l'Eglise",,  50.660876,   4.787461,6364,,0
Bmalwop1,,"WASTINES Rte d'Opprebais",,  50.671081,   4.799701,6364,,0
Bmalwop2,,"WASTINES Rte d'Opprebais",,  50.671197,   4.800024,6364,,0
Bmalwvi1,,"WASTINES Village",,  50.670014,   4.804163,6364,,0
Bmalwvi2,,"WASTINES Village",,  50.669831,   4.804373,6364,,0
Bmanati1,,"MANAGE ATI",,  50.514766,   4.245790,3265,,0
Bmanati2,,"MANAGE ATI",,  50.514178,   4.245604,3265,,0
Bmanfbg1,,"MANAGE Faubourg",,  50.506937,   4.238639,3265,,0
Bmanfbg2,,"MANAGE Faubourg",,  50.506859,   4.238893,3265,,0
Bmangar1,,"MANAGE Gare",,  50.505247,   4.235888,3265,,0
Bmangen1,,"MANAGE Gendarmerie",,  50.511696,   4.243069,3265,,0
Bmangen2,,"MANAGE Gendarmerie",,  50.511321,   4.242936,3265,,0
Bmarcat1,,"MARBISOUX Rue Catalogne",,  50.543901,   4.556574,6152,,0
Bmarcat2,,"MARBISOUX Rue Catalogne",,  50.544061,   4.556369,6152,,0
Bmarcha1,,"MARBAIS La Chapelle",,  50.537811,   4.531124,6152,,0
Bmarcha2,,"MARBAIS La Chapelle",,  50.537796,   4.531302,6152,,0
Bmarchn1,,"MARBAIS Chaussée de Namur",,  50.540688,   4.532581,6152,,0
Bmarchn2,,"MARBAIS Chaussée de Namur",,  50.540508,   4.532750,6152,,0
Bmaregl1,,"MARBISOUX Eglise",,  50.548554,   4.553971,6152,,0
Bmaregl2,,"MARBISOUX Eglise",,  50.548434,   4.554168,6152,,0
Bmarfjo1,,"MARBAIS Ferme Jouerie",,  50.544890,   4.535230,6152,,0
Bmarfjo2,,"MARBAIS Ferme Jouerie",,  50.544604,   4.535306,6152,,0
Bmargve1,,"MARBAIS Garage Vermeesch",,  50.548150,   4.539084,6152,,0
Bmargve2,,"MARBAIS Garage Vermeesch",,  50.547939,   4.538746,6152,,0
Bmarlor1,,"MARBAIS Rue Lorrain",,  50.545805,   4.528040,6152,,0
Bmarlor2,,"MARBAIS Rue Lorrain",,  50.545306,   4.527899,6152,,0
Bmarmco1,,"MARBAIS Maison Communale",,  50.546146,   4.532596,6152,,0
Bmarmco2,,"MARBAIS Maison Communale",,  50.546227,   4.532617,6152,,0
Bmarmpr1,,"MARBISOUX Rue de Priesmont",,  50.550865,   4.543228,6152,,0
Bmarmpr2,,"MARBISOUX Rue de Priesmont",,  50.550912,   4.543449,6152,,0
Bmarmru1,,"MARBISOUX Rue Ruffin",,  50.550506,   4.548186,6152,,0
Bmarmru2,,"MARBISOUX Rue Ruffin",,  50.550427,   4.548214,6152,,0
Bmarpla1,,"MARBAIS Place Leghain (Rue Petit Marmeau)",,  50.547049,   4.534823,6152,,0
Bmarpla2,,"MARBAIS Place Leghain (Rue Petit Marmeau)",,  50.547026,   4.534700,6152,,0
Bmarpla3,,"MARBAIS Place Leghain (Rue Jouerie)",,  50.545921,   4.535219,6152,,0
Bmarpla4,,"MARBAIS Place Leghain (Rue Jouerie)",,  50.545983,   4.535327,6152,,0
Bmartil1,,"MARBAIS Route de Tilly",,  50.545365,   4.519314,6152,,0
Bmartil2,,"MARBAIS Route de Tilly",,  50.545601,   4.519092,6152,,0
Bmarvil1,,"MARBAIS Village (Rue Lalou)",,  50.542810,   4.526641,6152,,0
Bmarvil2,,"MARBAIS Village (Rue Lalou)",,  50.542882,   4.526556,6152,,0
Bmarvil3,,"MARBAIS Village (Ch. de Namur)",,  50.542792,   4.526240,6152,,0
Bmarvil4,,"MARBAIS Village (Ch. de Namur)",,  50.542685,   4.526138,6152,,0
Bmasegl2,,"MONT-SAINT-ANDRE Eglise",,  50.655522,   4.864899,6333,,0
Bmelegl1,,"MELLERY Eglise",,  50.581432,   4.568730,6266,,0
Bmelegl2,,"MELLERY Eglise",,  50.581377,   4.568864,6266,,0
Bmelenf1,,"MELLERY Rue de l'Enfer",,  50.576997,   4.560728,6266,,0
Bmelenf2,,"MELLERY Rue de l'Enfer",,  50.576752,   4.560914,6266,,0
Bmelmqu1,,"MELLERY Manoir de la Quiétude",,  50.584050,   4.572968,6266,,0
Bmelmqu2,,"MELLERY Manoir de la Quiétude",,  50.583982,   4.573101,6266,,0
Bmelsab1,,"MELLERY Sablonnière",,  50.577564,   4.565309,6266,,0
Bmelsab2,,"MELLERY Sablonnière",,  50.577504,   4.565457,6266,,0
Bmlnbpr1,,"MELIN Rue des Beaux Prés",,  50.745953,   4.809493,6411,,0
Bmlnbpr2,,"MELIN Rue des Beaux Prés",,  50.746019,   4.809419,6411,,0
Bmlncha1,,"MELIN Chavia",,  50.743635,   4.823008,6411,,0
Bmlncha2,,"MELIN Chavia",,  50.743707,   4.823068,6411,,0
Bmlncle1,,"MELIN Champs de Leck",,  50.747140,   4.786954,6412,,0
Bmlncle2,,"MELIN Champs de Leck",,  50.746927,   4.787048,6412,,0
Bmlnegl1,,"MELIN Eglise (Place)",,  50.740064,   4.828342,6411,,0
Bmlnegl2,,"MELIN Eglise (Rue Maison du Bois)",,  50.740433,   4.828265,6411,,0
Bmlnegl3,,"MELIN Eglise (Rue du Rivage)",,  50.740224,   4.829011,6411,,0
Bmlnegl4,,"MELIN Eglise (Rue du Rivage)",,  50.740316,   4.828912,6411,,0
Bmlngch1,,"MELIN Gobertange Chapelle",,  50.744656,   4.847648,6411,,0
Bmlngch2,,"MELIN Gobertange Chapelle",,  50.744662,   4.847318,6411,,0
Bmlngvi1,,"MELIN Gobertange Village",,  50.742490,   4.842756,6411,,0
Bmlngvi2,,"MELIN Gobertange Village",,  50.742435,   4.842306,6411,,0
Bmlnmbo1,,"MELIN Maison du Bois",,  50.746720,   4.814419,6411,,0
Bmlnmbo2,,"MELIN Maison du Bois",,  50.746792,   4.814477,6411,,0
Bmlnpab1,,"MELIN Petites Abeilles",,  50.739667,   4.779789,6412,,0
Bmlnpab2,,"MELIN Petites Abeilles",,  50.739632,   4.779951,6412,,0
Bmlnsms1,,"SART-MELIN La Sarte",,  50.738020,   4.793357,6412,,0
Bmlnsms2,,"SART-MELIN La Sarte",,  50.738055,   4.793033,6412,,0
Bmlnsmv1,,"SART-MELIN Village",,  50.740004,   4.800563,6412,,0
Bmlnsmv2,,"SART-MELIN Village",,  50.740089,   4.800460,6412,,0
Bmonbor1,,"MONSTREUX Borne",,  50.600846,   4.294411,6113,,0
Bmonbor2,,"MONSTREUX Borne",,  50.600720,   4.294411,6113,,0
Bmonbri1,,"MONSTREUX Briqueterie",,  50.599440,   4.302885,6113,,0
Bmonbri2,,"MONSTREUX Briqueterie",,  50.599385,   4.302788,6113,,0
Bmoncab1,,"MONSTREUX Cabine",,  50.602026,   4.289951,6113,,0
Bmoncab2,,"MONSTREUX Cabine",,  50.601977,   4.289768,6113,,0
Bmoucdu1,,"MOUSTY Clovis Dumont",,  50.660435,   4.556699,6140,,0
Bmoucdu2,,"MOUSTY Clovis Dumont",,  50.660265,   4.556764,6140,,0
Bmoucen1,,"MOUSTY Place du Centenaire",,  50.658697,   4.559894,6140,,0
Bmoucen2,,"MOUSTY Place du Centenaire",,  50.658650,   4.560132,6140,,0
Bmoucnd1,,"MOUSTY Rue Chapelle Notre-Dame",,  50.657638,   4.562719,6140,,0
Bmoucnd2,,"MOUSTY Rue Chapelle Notre-Dame",,  50.657783,   4.562894,6140,,0
Bmoucoq1,,"MOUSTY Rue Coquerée",,  50.662492,   4.552765,6140,,0
Bmoucoq2,,"MOUSTY Rue Coquerée",,  50.662529,   4.552485,6140,,0
Bmouegl1,,"MOUSTY Eglise",,  50.661933,   4.564146,6140,,0
Bmouegl2,,"MOUSTY Eglise",,  50.661772,   4.564247,6140,,0
Bmoufil1,,"MOUSTY Filatures",,  50.654366,   4.563273,6140,,0
Bmoufil2,,"MOUSTY Filatures",,  50.654526,   4.563443,6140,,0
Bmrl4ch1,,"MARILLES Quatre chemins",,  50.700758,   4.960323,6421,,0
Bmrl4ch2,,"MARILLES Quatre chemins",,  50.700688,   4.960257,6421,,0
Bmrlcch1,,"MARILLES Cinq chemins",,  50.701165,   4.931593,6421,,0
Bmrlcch2,,"MARILLES Cinq chemins",,  50.701244,   4.931476,6421,,0
Bmrleco1,,"MARILLES Ecoles (Rue de Hannut)",,  50.703860,   4.947220,6421,,0
Bmrleco2,,"MARILLES Ecoles (Rue de Hannut)",,  50.703753,   4.947190,6421,,0
Bmrleco3,,"MARILLES Ecoles (Rue Dielhère)",,  50.703222,   4.947139,6421,,0
Bmrleco4,,"MARILLES Ecoles (Rue Dielhère)",,  50.703188,   4.947270,6421,,0
Bmrlegl1,,"MARILLES Eglise",,  50.707299,   4.952600,6421,,0
Bmrlegl2,,"MARILLES Eglise",,  50.707354,   4.952712,6421,,0
Bmrlhan1,,"MARILLES Rue de Hannut",,  50.705183,   4.942317,6421,,0
Bmrlhan2,,"MARILLES Rue de Hannut",,  50.705376,   4.942101,6421,,0
Bmrlhan3,,"MARIILES Rue de Hannut",,  50.705271,   4.940193,6421,,0
Bmrlhan4,,"MARIILES Rue de Hannut",,  50.705888,   4.941249,6421,,0
Bmrlhau1,,"MARILLES Rue Haute",,  50.709704,   4.945209,6421,,0
Bmrlhau2,,"MARILLES Rue Haute",,  50.709719,   4.945083,6421,,0
Bmrllgr1,,"MARILLES Rue Léon Gramme",,  50.704189,   4.937385,6421,,0
Bmrllgr2,,"MARILLES Rue Léon Gramme",,  50.704212,   4.936982,6421,,0
Bmrlnce1,,"NODRENGE Centre",,  50.699962,   4.945491,6421,,0
Bmrlnce2,,"NODRENGE Centre",,  50.699959,   4.945643,6421,,0
Bmrlsau1,,"MARILLES Saussoy",,  50.702733,   4.921597,6421,,0
Bmrlsau2,,"MARILLES Saussoy",,  50.702953,   4.921518,6421,,0
Bmrqgar1,,"MARCQ Gare",,  50.696002,   4.006912,3118,,0
Bmrqgar2,,"MARCQ Gare",,  50.695478,   4.007624,3118,,0
Bmrqpla1,,"MARCQ Place",,  50.691339,   4.015153,3118,,0
Bmrqpla2,,"MARCQ Place",,  50.691293,   4.016268,3118,,0
Bmrsayw1,,"MARANSART Aywiers",,  50.669458,   4.464742,6234,,0
Bmrsayw2,,"MARANSART Aywiers",,  50.669542,   4.464636,6234,,0
Bmrshan1,,"MARANSART Rue d'Anogrune",,  50.659050,   4.435007,6234,,0
Bmrshan2,,"MARANSART Rue d'Anogrune",,  50.659728,   4.434174,6234,,0
Bmrspel1,,"MARANSART Avenue des Pélerins",,  50.664207,   4.447408,6234,,0
Bmrspel2,,"MARANSART Avenue des Pélerins",,  50.664129,   4.446777,6234,,0
Bmrswag1,,"MARANSART Avenue Wagram",,  50.661217,   4.441340,6234,,0
Bmrswag2,,"MARANSART Avenue Wagram",,  50.661078,   4.440819,6234,,0
Bmsaegl1,,"MONT-SAINT-ANDRE Eglise",,  50.655439,   4.865007,6333,,0
Bmsgaxp1,,"MONT-SAINT-GUIBERT Axis Parc",,  50.658570,   4.625864,6160,,0
Bmsgaxp2,,"MONT-SAINT-GUIBERT Axis Parc",,  50.658266,   4.625818,6160,,0
Bmsgbay1,,"MONT-SAINT-GUIBERT Rue Bayaux",,  50.629777,   4.617321,6269,,0
Bmsgbay2,,"MONT-SAINT-GUIBERT Rue Bayaux",,  50.629777,   4.617492,6269,,0
Bmsgbur1,,"MONT-SAINT-GUIBERT Trois Burettes",,  50.645955,   4.613535,6271,,0
Bmsgbur2,,"MONT-SAINT-GUIBERT Trois Burettes",,  50.646399,   4.613975,6271,,0
Bmsgcap1,,"MONT-SAINT-GUIBERT Rue Capitaine Aviateur Paul",,  50.642331,   4.610960,6271,,0
Bmsgcap2,,"MONT-SAINT-GUIBERT Rue Capitaine Aviateur Paul",,  50.642258,   4.610805,6271,,0
Bmsgeco1,,"MONT-SAINT-GUIBERT Rue des Ecoles",,  50.636897,   4.610303,6271,,0
Bmsgeco2,,"MONT-SAINT-GUIBERT Rue des Ecoles",,  50.636846,   4.610749,6271,,0
Bmsgfon1,,"MONT-SAINT-GUIBERT Avenue de la Fontaine",,  50.640886,   4.622021,6271,,0
Bmsgfon2,,"MONT-SAINT-GUIBERT Avenue de la Fontaine",,  50.640780,   4.622052,6271,,0
Bmsggra2,,"MONT-SAINT-GUIBERT Granbonpré",,  50.661621,   4.641185,6160,,0
Bmsggra3,,"MONT-SAINT-GUIBERT Granbonpré",,  50.661353,   4.640861,6160,,0
Bmsgmon1,,"MONT-SAINT-GUIBERT Monument",,  50.635206,   4.610202,6271,,0
Bmsgmon2,,"MONT-SAINT-GUIBERT Monument",,  50.635496,   4.609723,6271,,0
Bmsgpap1,,"MONT-SAINT-GUIBERT Papeteries",,  50.639524,   4.604866,6271,,0
Bmsgpap2,,"MONT-SAINT-GUIBERT Papeteries",,  50.639483,   4.604757,6271,,0
Bmsgpfo1,,"MONT-SAINT-GUIBERT Place de la Fosse",,  50.634010,   4.618372,6271,,0
Bmsgpfo2,,"MONT-SAINT-GUIBERT Place de la Fosse",,  50.634023,   4.618646,6271,,0
Bmsgrco1,,"MONT-SAINT-GUIBERT Rue de Corbais",,  50.641679,   4.628658,6271,,0
Bmsgrco2,,"MONT-SAINT-GUIBERT Rue de Corbais",,  50.641568,   4.628516,6271,,0
Bmsgstj1,,"MONT-SAINT-GUIBERT Gare (Saint-Jean)",,  50.638558,   4.614104,6271,,0
Bmsgstj2,,"MONT-SAINT-GUIBERT Gare (Saint-Jean)",,  50.638420,   4.613863,6271,,0
Bndb4ch1,,"NODEBAIS Quatre Chemins",,  50.772185,   4.741359,6415,,0
Bndb4ch2,,"NODEBAIS Quatre Chemins",,  50.772258,   4.741517,6415,,0
Bndbdra1,,"NODEBAIS Rue Draye",,  50.769923,   4.731591,6415,,0
Bndbdra2,,"NODEBAIS Rue Draye",,  50.770243,   4.731858,6415,,0
Bndbgar1,,"NODEBAIS Ancienne Station",,  50.775904,   4.743000,6415,,0
Bndbgar2,,"NODEBAIS Ancienne Station",,  50.775795,   4.742800,6415,,0
Bndbnod1,,"NODEBAIS Route de Nodebais",,  50.768899,   4.729456,6416,,0
Bndbnod2,,"NODEBAIS Route de Nodebais",,  50.768919,   4.729221,6416,,0
Bndbpco1,,"NODEBAIS Place Communale",,  50.773094,   4.736387,6415,,0
Bndbpco2,,"NODEBAIS Place Communale",,  50.773205,   4.736389,6415,,0
Bneeace1,,"ARDEVOOR Centre",,  50.761565,   4.997223,6439,,0
Bneeace2,,"ARDEVOOR Centre",,  50.761661,   4.997166,6439,,0
Bneeblo1,,"NEERHEYLISSEM Bois Lowet",,  50.763253,   4.991756,6439,,0
Bneeblo2,,"NEERHEYLISSEM Bois Lowet",,  50.763299,   4.991572,6439,,0
Bneecha1,,"NEERHEYLISSEM Château (Rue Abbaye)",,  50.751960,   4.982579,6439,,0
Bneecha2,,"NEERHEYLISSEM Château (Rue Abbaye)",,  50.751021,   4.981503,6439,,0
Bneecha3,,"NEERHEYLISSEM Château (Rue de Flône)",,  50.751658,   4.982860,6439,,0
Bneedia1,,"NEERHEYLISSEM Chemin du Diable",,  50.750360,   4.987575,6439,,0
Bneedia2,,"NEERHEYLISSEM Chemin du Diable",,  50.750557,   4.987407,6439,,0
Bneeegl1,,"NEERHEYLISSEM Eglise",,  50.755695,   4.987622,6439,,0
Bneeegl2,,"NEERHEYLISSEM Eglise",,  50.755615,   4.987437,6439,,0
Bneehou1,,"ARDEVOOR Rue des Houilles",,  50.759845,   4.995288,6439,,0
Bneehou2,,"ARDEVOOR Rue des Houilles",,  50.759555,   4.994930,6439,,0
Bneelaa1,,"ARDEVOOR Route de Laar",,  50.765337,   5.001837,6439,,0
Bneelaa2,,"ARDEVOOR Route de Laar",,  50.765383,   5.001378,6439,,0
Bneepne1,,"NEERHEYLISSEM Pont Neuf",,  50.758999,   4.992052,6439,,0
Bneepne2,,"NEERHEYLISSEM Pont Neuf",,  50.759062,   4.992059,6439,,0
Bneersa2,,"NEERHEYLISSEM Rue Sainte-Anne",,  50.760107,   4.985224,6439,,0
Bneervc1,,"NEERHEYLISSEM Rue de la Vieille Cense",,  50.757543,   4.993683,6439,,0
Bneervc2,,"NEERHEYLISSEM Rue de la Vieille Cense",,  50.757572,   4.993533,6439,,0
Bneesan1,,"NEERHEYLISSEM Sainte-Anne",,  50.758667,   4.989175,6439,,0
Bneesan2,,"NEERHEYLISSEM Sainte-Anne",,  50.758865,   4.989070,6439,,0
Bneesj31,,"NEERHEYLISSEM Rue Saint-Job n°3",,  50.762800,   4.985536,6439,,0
Bneesj32,,"NEERHEYLISSEM Rue Saint-Job n°3",,  50.762885,   4.985484,6439,,0
Bneesjo1,,"NEERHEYLISSEM Rue Saint-Job",,  50.764176,   4.989085,6439,,0
Bneesjo2,,"NEERHEYLISSEM Rue Saint-Job",,  50.764305,   4.989598,6439,,0
Bnetace1,,"NETHEN Arbre du Centenaire",,  50.783478,   4.692991,6416,,0
Bnetace2,,"NETHEN Arbre du Centenaire",,  50.783432,   4.693328,6416,,0
Bnetcor1,,"NETHEN Rue de la Cortaie",,  50.781972,   4.690294,6416,,0
Bnetegl1,,"NETHEN Eglise (Rue de Bossut)",,  50.783846,   4.673844,6417,,0
Bnetegl2,,"NETHEN Eglise (Rue de Bossut)",,  50.783901,   4.673991,6417,,0
Bnetegl3,,"NETHEN Eglise (Rue de Pécrot)",,  50.783533,   4.673814,6417,,0
Bnetegl4,,"NETHEN Eglise (Rue de Pécrot)",,  50.783591,   4.673664,6417,,0
Bnetrbr1,,"NETHEN Rue des Bruyères",,  50.783517,   4.682115,6417,,0
Bnetrbr2,,"NETHEN Rue des Bruyères",,  50.783667,   4.682048,6417,,0
Bnetrec1,,"NETHEN Rue de l'Ecole",,  50.783978,   4.677355,6417,,0
Bnetrec2,,"NETHEN Rue de l'Ecole",,  50.784020,   4.677039,6417,,0
Bnetrtb1,,"NETHEN Rue Tienne Binnard",,  50.782028,   4.688585,6416,,0
Bnetrtb2,,"NETHEN Rue Tienne Binnard",,  50.782138,   4.688273,6416,,0
Bnettir1,,"NETHEN Tirlemont",,  50.781676,   4.680774,6417,,0
Bnettou1,,"NETHEN Toussaint",,  50.782133,   4.677404,6417,,0
Bnetvan1,,"NETHEN Vandervelde",,  50.781432,   4.687356,6417,,0
Bnil3fo1,,"NIL-ST-VINCENT Ch des 3 Fontaines",,  50.635228,   4.651490,6272,,0
Bnil3fo2,,"NIL-ST-VINCENT Ch des 3 Fontaines",,  50.635797,   4.651513,6272,,0
Bnilcab1,,"NIL-ST-VINCENT Cabine",,  50.635980,   4.659209,6272,,0
Bnilcab2,,"NIL-ST-VINCENT Cabine",,  50.636157,   4.659309,6272,,0
Bnilcha1,,"NIL-ST-VINCENT Chapelle",,  50.634522,   4.666208,6272,,0
Bnilcha2,,"NIL-ST-VINCENT Chapelle",,  50.634457,   4.666410,6272,,0
Bnilcim1,,"NIL-ST-VINCENT Cimetière",,  50.643792,   4.672565,6272,,0
Bnilcim2,,"NIL-ST-VINCENT Cimetière",,  50.643078,   4.672705,6272,,0
Bnilegl1,,"NIL-ST-VINCENT Eglise St-Martin",,  50.642287,   4.680363,6272,,0
Bnilegl2,,"NIL-ST-VINCENT Eglise St-Martin",,  50.642137,   4.680212,6272,,0
Bnilhau1,,"NIL-ST-VINCENT Rue Haute",,  50.647171,   4.686442,6272,,0
Bnilhau2,,"NIL-ST-VINCENT Rue Haute",,  50.647187,   4.686059,6272,,0
Bnilhay1,,"NIL-ST-VINCENT Hayettes",,  50.627030,   4.656003,6272,,0
Bnilhay2,,"NIL-ST-VINCENT Hayettes",,  50.627096,   4.655922,6272,,0
Bnilpco1,,"NIL-ST-VINCENT Place Communale",,  50.640817,   4.673889,6272,,0
Bnilpco2,,"NIL-ST-VINCENT Place Communale",,  50.640924,   4.674267,6272,,0
Bnilpie1,,"NIL-ST-VINCENT Pierreux (Rue Haubiermont)",,  50.632360,   4.654176,6272,,0
Bnilpie2,,"NIL-ST-VINCENT Pierreux (Rue Haubiermont)",,  50.632349,   4.653862,6272,,0
Bnilpie3,,"NIL-ST-VINCENT Pierreux (Ch. de Namur)",,  50.632002,   4.653868,6272,,0
Bnilpie4,,"NIL-ST-VINCENT Pierreux (Ch. de Namur)",,  50.632412,   4.653295,6272,,0
Bnilpje1,,"NIL-ST-VINCENT Plaine de Jeux",,  50.637287,   4.666120,6272,,0
Bnilpje2,,"NIL-ST-VINCENT Plaine de Jeux",,  50.637379,   4.666935,6272,,0
Bnilpor3,,"NIL-ST-VINCENT Au Pois d'Or",,  50.637103,   4.663630,6272,,0
Bnilpor4,,"NIL-ST-VINCENT Au Pois d'Or",,  50.637243,   4.663470,6272,,0
Bnilreg1,,"NIL-ST-VINCENT Rue de l'Eglise",,  50.645556,   4.676792,6272,,0
Bnilreg2,,"NIL-ST-VINCENT Rue de l'Eglise",,  50.645645,   4.676765,6272,,0
Bnilspe1,,"NIL-ST-VINCENT Rue Speche",,  50.643760,   4.687666,6272,,0
Bnilspe2,,"NIL-ST-VINCENT Rue Speche",,  50.643800,   4.687818,6272,,0
Bnilspe3,,"NIL-ST-VINCENT Rue Speche (Rue St-Martin)",,  50.643601,   4.687933,6272,,0
Bnilspe4,,"NIL-ST-VINCENT Rue Speche (Rue St-Martin)",,  50.643481,   4.687981,6272,,0
Bniltri1,,"NIL-ST-VINCENT Rue de Trichon",,  50.634116,   4.672415,6272,,0
Bniltri2,,"NIL-ST-VINCENT Rue de Trichon",,  50.634235,   4.672370,6272,,0
Bnilwal1,,"NIL-ST-VINCENT Rue de Walhain",,  50.637766,   4.675169,6272,,0
Bnilwal2,,"NIL-ST-VINCENT Rue de Walhain",,  50.637693,   4.675317,6272,,0
Bniv4co1,,"NIVELLES Quatre Colonnes",,  50.603100,   4.337933,6110,,0
Bniv4co2,,"NIVELLES Quatre Colonnes",,  50.602648,   4.338077,6110,,0
Bnivaba1,,"NIVELLES Abattoir",,  50.597424,   4.314265,6110,,0
Bnivaba2,,"NIVELLES Abattoir",,  50.597317,   4.314775,6110,,0
Bnivace1,,"NIVELLES Avenue du Centenaire",,  50.597862,   4.346032,6110,,0
Bnivace2,,"NIVELLES Avenue du Centenaire",,  50.597794,   4.346103,6110,,0
Bnivaig1,,"NIVELLES Aiglon",,  50.595226,   4.338069,6110,,0
Bnivaig2,,"NIVELLES Aiglon",,  50.595143,   4.338299,6110,,0
Bnivall1,,"NIVELLES Allemagne",,  50.613069,   4.321734,6111,,0
Bnivall2,,"NIVELLES Allemagne",,  50.613204,   4.321420,6111,,0
Bnivari1,,"NIVELLES Artisanat",,  50.597036,   4.359196,6110,,0
Bnivari2,,"NIVELLES Artisanat",,  50.596940,   4.359121,6110,,0
Bnivasa1,,"NIVELLES Allée du Sablon",,  50.593066,   4.317421,6110,,0
Bnivasa2,,"NIVELLES Allée du Sablon",,  50.593028,   4.317535,6110,,0
Bnivath1,,"NIVELLES Athénée",,  50.594148,   4.334677,6110,,0
Bnivath2,,"NIVELLES Athénée",,  50.593953,   4.334086,6110,,0
Bnivbau1,,"NIVELLES Chemin de Baudémont",,  50.606601,   4.318952,6110,,0
Bnivbau2,,"NIVELLES Chemin de Baudémont",,  50.605912,   4.318297,6110,,0
Bnivbne1,,"BOIS DE NIVELLES Ecoles",,  50.570900,   4.349680,7161,,0
Bnivbne2,,"BOIS DE NIVELLES Ecoles",,  50.570970,   4.349845,7161,,0
Bnivbng1,,"BOIS DE NIVELLES Gare",,  50.565005,   4.355002,7161,,0
Bnivbng2,,"BOIS DE NIVELLES Gare",,  50.564794,   4.355420,7161,,0
Bnivbos1,,"NIVELLES Bosquet",,  50.581023,   4.356820,6110,,0
